datetime,sog,latitude,longitude
2017-12-09 04:37:03,0.5,71.2799383333333,72.0914766666667
2017-12-09 04:37:33,0.30000001192092896,71.2799483333333,72.0913975
2017-12-09 04:38:32,0.0,71.2799708333333,72.0912683333333
2017-12-09 04:40:32,0.100000001490116,71.27997416666665,72.0911533333333
2017-12-09 04:48:25,1.1000000238418601,71.27971416666665,72.09115
2017-12-09 04:49:15,0.8000000119209291,71.27937499999999,72.09147333333334
2017-12-09 05:14:13,3.9000000953674303,71.2819416666667,72.09882
2017-12-09 05:14:32,3.70000004768372,71.28471833333336,72.10622666666666
2017-12-09 06:14:15,9.10000038146973,71.31638833333335,72.2102825
2017-12-09 06:14:43,9.60000038146973,71.348365,72.3155266666667
2017-12-09 06:14:51,9.80000019073486,71.34892500000001,72.31751333333335
2017-12-09 06:16:02,10.6000003814697,71.3501066666667,72.32185833333335
2017-12-09 06:16:33,10.8999996185303,71.35166749999999,72.32763333333335
2017-12-09 06:16:52,10.8999996185303,71.3525083333333,72.33061833333336
2017-12-09 06:17:01,10.8999996185303,71.3530108333333,72.33215666666669
2017-12-09 06:17:43,10.8000001907349,71.3540233333333,72.334585
2017-12-09 06:17:44,10.8000001907349,71.3548633333333,72.3365533333333
2017-12-09 06:17:51,10.8999996185303,71.35504499999999,72.33697749999999
2017-12-09 06:18:02,10.8999996185303,71.3554066666667,72.33783249999999
2017-12-09 06:18:03,10.8999996185303,71.3555866666667,72.3382633333333
2017-12-09 06:18:31,10.8999996185303,71.3561991666667,72.33974083333331
2017-12-09 06:18:33,10.8999996185303,71.3568116666667,72.3412183333333
2017-12-09 06:18:44,10.8999996185303,71.35703083333334,72.34173
2017-12-09 06:18:45,10.8999996185303,71.35725,72.3422416666667
2017-12-09 06:18:53,10.8000001907349,71.35742583333334,72.34267083333336
2017-12-09 06:19:01,10.8999996185303,71.35777916666669,72.34352833333335
2017-12-09 06:19:03,10.8999996185303,71.3579566666667,72.3439566666667
2017-12-09 06:19:32,11.0,71.35857583333335,72.345455
2017-12-09 06:19:44,11.0,71.359415,72.34749666666664
2017-12-09 06:19:54,11.1000003814697,71.35981833333335,72.34847916666665
2017-12-09 06:20:02,11.1000003814697,71.3601816666667,72.34936666666665
2017-12-09 06:20:13,11.1000003814697,71.3605816666667,72.3503675
2017-12-09 06:20:33,11.1000003814697,71.36120583333334,72.35190583333335
2017-12-09 06:20:45,11.0,71.36183416666665,72.35341333333334
2017-12-09 06:20:53,10.8999996185303,71.3622383333333,72.35435999999999
2017-12-09 06:21:12,10.6000003814697,71.3628083333333,72.3557325
2017-12-09 06:23:54,8.39999961853027,71.36601916666666,72.36331833333335
2017-12-09 06:27:03,2.5999999046325697,71.37066666666665,72.3741575
2017-12-09 07:50:53,0.0,71.3727333333333,72.37873583333331
2017-12-09 07:51:12,0.0,71.3729725,72.37911
2017-12-09 07:51:43,0.0,71.37297083333334,72.37910583333337
2017-12-09 07:51:51,0.0,71.37296916666665,72.37910666666667
2017-12-09 07:52:21,0.0,71.372965,72.3791125
2017-12-09 07:52:32,0.0,71.37296083333334,72.37911833333335
2017-12-09 07:52:43,0.0,71.37295833333334,72.37912083333336
2017-12-09 07:52:52,0.0,71.37295499999999,72.3791241666667
2017-12-09 07:53:11,0.0,71.3729525,72.37913
2017-12-09 07:53:22,0.0,71.3729516666667,72.37913416666663
2017-12-09 07:53:53,0.0,71.37295,72.37913416666663
2017-12-09 07:54:04,0.0,71.3729475,72.37913416666663
2017-12-09 07:54:13,0.0,71.37294666666669,72.37913666666664
2017-12-09 07:54:21,0.0,71.37294666666669,72.37914
2017-12-09 07:54:22,0.0,71.37294666666669,72.3791416666667
2017-12-09 07:54:44,0.0,71.37294666666669,72.37914
2017-12-09 07:54:52,0.0,71.37294583333335,72.37913666666664
2017-12-09 07:55:03,0.0,71.37294416666666,72.37913333333333
2017-12-09 07:55:14,0.0,71.3729433333333,72.37913
2017-12-09 07:55:23,0.0,71.3729433333333,72.3791275
2017-12-09 07:55:34,0.0,71.37294166666665,72.37912499999999
2017-12-09 07:56:13,0.0,71.37294166666665,72.37911
2017-12-09 07:56:24,0.0,71.3729433333333,72.3790916666667
2017-12-09 07:56:33,0.0,71.37294166666665,72.3790841666667
2017-12-09 07:56:54,0.0,71.3729375,72.37907833333335
2017-12-09 07:57:14,0.0,71.37293416666665,72.37908
2017-12-09 07:57:23,0.0,71.37293416666665,72.3790925
2017-12-09 07:57:34,0.0,71.37293666666665,72.37910666666664
2017-12-09 07:57:44,0.0,71.37294,72.37911833333331
2017-12-09 09:27:13,0.100000001490116,71.372955,72.37915916666665
2017-12-09 09:27:33,0.100000001490116,71.3729675,72.379195
2017-12-09 09:27:41,0.100000001490116,71.37296583333335,72.37919416666665
2017-12-09 09:29:02,0.100000001490116,71.37297333333336,72.3791758333333
2017-12-09 09:30:34,0.0,71.3729766666667,72.379165
2017-12-09 09:30:43,0.0,71.3729716666667,72.37917333333334
2017-12-09 09:31:02,0.0,71.37297083333334,72.3791775
2017-12-09 09:31:22,0.0,71.37296916666665,72.37917916666666
2017-12-09 09:31:52,0.0,71.37296666666666,72.3791808333333
2017-12-09 09:32:14,0.0,71.37296583333335,72.379185
2017-12-09 09:32:23,0.0,71.3729666666667,72.3791866666667
2017-12-09 09:32:34,0.0,71.3729666666667,72.3791866666667
2017-12-09 09:32:43,0.0,71.3729666666667,72.37918583333334
2017-12-09 09:33:44,0.0,71.37296583333335,72.37917416666664
2017-12-09 09:34:34,0.0,71.37296500000002,72.37916
2017-12-09 09:34:54,0.0,71.37296333333336,72.379155
2017-12-09 09:40:44,0.0,71.37297000000001,72.379155
2017-12-09 11:03:21,11.8000001907349,71.47962749999999,72.49678083333336
2017-12-09 11:04:22,12.3000001907349,71.58782416666669,72.61650333333336
2017-12-09 11:06:53,12.8000001907349,71.59339833333334,72.623955
2017-12-09 11:07:44,12.6000003814697,71.5988025,72.6311358333333
2017-12-09 11:08:13,12.5,71.60095583333336,72.6339758333333
2017-12-09 11:08:45,12.3999996185303,71.60254416666669,72.63613
2017-12-09 11:10:05,12.1000003814697,71.60535833333336,72.640515
2017-12-09 11:13:46,12.3000001907349,71.61281416666665,72.6534433333333
2017-12-09 12:03:05,12.6999998092651,71.69027,72.78383583333331
2017-12-09 12:39:03,11.0,71.81954333333336,72.94224166666666
2017-12-09 12:39:22,11.1999998092651,71.87728,72.97959416666666
2017-12-09 12:39:31,11.1999998092651,71.87799333333334,72.97908166666664
2017-12-09 12:39:51,11.3000001907349,71.8787216666667,72.97856166666665
2017-12-09 12:40:02,11.3999996185303,71.8795075,72.97799083333331
2017-12-09 12:40:21,11.5,71.88031000000001,72.9774225
2017-12-09 12:40:52,11.6000003814697,71.88156583333335,72.976575
2017-12-09 12:41:22,11.8000001907349,71.88314833333334,72.9755958333333
2017-12-09 12:51:24,11.5,71.90027,72.9707275
2017-12-09 13:42:23,13.1000003814697,71.9901683333333,72.99452583333334
2017-12-09 14:15:33,8.0,72.100765,73.06684333333335
2017-12-09 14:15:42,8.10000038146973,72.1379325,73.11120333333335
2017-12-09 14:15:52,8.199999809265138,72.13825750000001,73.11164583333334
2017-12-09 14:16:02,8.300000190734862,72.1385825,73.1121275
2017-12-09 14:16:51,8.5,72.1395675,73.11407750000001
2017-12-09 14:17:02,8.60000038146973,72.1405375,73.11615499999999
2017-12-09 14:17:52,7.900000095367429,72.1414433333333,73.11842999999999
2017-12-09 14:18:03,7.699999809265139,72.1423375,73.1207416666667
2017-12-09 14:18:53,7.400000095367429,72.14312083333334,73.12299250000001
2017-12-09 14:19:52,6.800000190734861,72.14446166666664,73.1269075
2017-12-09 14:20:53,6.900000095367429,72.145835,73.13111583333335
2017-12-09 14:21:04,7.099999904632571,72.1466375,73.13362833333336
2017-12-09 14:21:44,7.599999904632571,72.1472458333333,73.13557750000001
2017-12-09 14:22:12,8.10000038146973,72.14812166666664,73.1382733333333
2017-12-09 14:22:14,8.10000038146973,72.14851999999998,73.1394183333333
2017-12-09 14:23:04,9.19999980926514,72.14931833333334,73.1416083333333
2017-12-09 14:23:05,9.19999980926514,72.1501166666667,73.14379833333331
2017-12-09 14:24:44,11.1000003814697,72.1519425,73.14852416666665
2017-12-09 14:25:04,11.3000001907349,72.1541958333333,73.15435333333335
2017-12-09 14:26:05,11.3999996185303,72.15586583333331,73.1586666666667
2017-12-09 14:26:44,10.6999998092651,72.15786166666665,73.16398833333335
2017-12-09 14:28:22,8.89999961853027,72.16035916666665,73.17075916666664
2017-12-09 14:56:42,10.6999998092651,72.19306416666666,73.2540783333333
2017-12-09 14:56:54,10.8000001907349,72.22426666666665,73.33330416666664
2017-12-09 14:57:02,10.8999996185303,72.2246883333333,73.33430416666664
2017-12-09 14:57:13,10.8999996185303,72.2250658333333,73.33524166666663
2017-12-09 14:57:24,10.8999996185303,72.22546249999999,73.33624416666663
2017-12-09 14:57:33,10.8000001907349,72.22585666666669,73.33725333333331
2017-12-09 14:57:43,10.6999998092651,72.22622666666669,73.3382108333333
2017-12-09 14:57:54,10.8000001907349,72.22663333333335,73.33926
2017-12-09 14:58:03,10.8000001907349,72.2270375,73.34031833333334
2017-12-09 14:58:12,10.6999998092651,72.22740333333334,73.34127583333336
2017-12-09 14:58:34,10.6999998092651,72.2279841666667,73.34275500000001
2017-12-09 14:58:42,10.6000003814697,72.2285416666667,73.34418416666665
2017-12-09 14:58:53,10.6000003814697,72.22894,73.34522916666666
2017-12-09 14:59:02,10.5,72.2293383333333,73.34626916666664
2017-12-09 14:59:13,10.5,72.2296975,73.34720083333335
2017-12-09 14:59:24,10.5,72.23007583333336,73.3481775
2017-12-09 14:59:33,10.3999996185303,72.23045333333334,73.349155
2017-12-09 15:00:03,10.1999998092651,72.23119750000001,73.35109333333334
2017-12-09 15:17:43,10.1000003814697,72.25154666666666,73.40324333333334
2017-12-09 15:19:54,10.0,72.27366333333336,73.4601591666667
2017-12-09 15:20:24,10.1000003814697,72.27654583333336,73.46783583333334
2017-12-09 15:20:53,10.1000003814697,72.27763,73.47066499999997
2017-12-09 15:24:13,10.0,72.2818075,73.4814375
2017-12-09 15:50:11,10.3000001907349,72.31487083333334,73.56705583333334
2017-12-09 15:51:02,9.89999961853027,72.34521916666671,73.64571416666669
2017-12-09 15:51:32,9.80000019073486,72.3466641666667,73.649535
2017-12-09 15:51:52,9.69999980926514,72.34750249999999,73.65178833333331
2017-12-09 15:52:03,9.69999980926514,72.3480408333333,73.65321416666666
2017-12-09 15:54:04,10.0,72.35037666666666,73.65930916666665
2017-12-09 15:54:44,9.89999961853027,72.353195,73.6666858333333
2017-12-09 15:55:13,9.69999980926514,72.35440916666664,73.6698983333333
2017-12-09 15:55:43,9.69999980926514,72.35545416666665,73.6726633333333
2017-12-09 15:55:54,9.69999980926514,72.35616999999999,73.67454083333331
2017-12-09 15:56:22,9.69999980926514,72.35688666666664,73.6764125
2017-12-09 15:56:25,9.69999980926514,72.3574083333333,73.67779166666669
2017-12-09 15:57:24,9.80000019073486,72.3584608333333,73.6805775
2017-12-09 15:59:24,10.1999998092651,72.36169749999999,73.68899666666665
2017-12-09 15:59:26,10.1999998092651,72.3638816666667,73.69463
2017-12-09 16:03:42,10.3999996185303,72.36870583333335,73.70714916666665
2017-12-09 16:04:04,10.3999996185303,72.37390083333335,73.7206525
2017-12-09 16:04:43,10.6000003814697,72.3750225,73.72358833333337
2017-12-09 16:05:03,10.6000003814697,72.3761575,73.72651416666666
2017-12-09 16:05:44,10.6000003814697,72.3773066666667,73.72948833333331
2017-12-09 16:06:04,10.6999998092651,72.37845999999999,73.7324833333333
2017-12-09 16:06:43,10.8000001907349,72.3796225,73.7355
2017-12-09 16:07:03,10.8000001907349,72.3807841666667,73.73854083333335
2017-12-09 16:07:44,10.8000001907349,72.38195083333336,73.74158583333335
2017-12-09 16:08:04,10.8000001907349,72.38311666666667,73.7446366666667
2017-12-09 16:08:43,10.8000001907349,72.3842833333333,73.74769833333335
2017-12-09 16:09:04,10.8000001907349,72.3854525,73.75076
2017-12-09 16:09:43,10.8000001907349,72.38660833333336,73.75375833333335
2017-12-09 16:10:03,10.8999996185303,72.38778666666666,73.7568016666667
2017-12-09 16:32:23,10.5,72.41313916666665,73.8232016666667
2017-12-09 16:32:42,10.5,72.43844166666665,73.88947083333335
2017-12-09 16:32:55,10.5,72.4390383333333,73.89099833333336
2017-12-09 16:33:12,10.5,72.43963916666665,73.8925166666667
2017-12-09 16:33:23,10.6000003814697,72.44019666666665,73.89394333333335
2017-12-09 16:33:42,10.6000003814697,72.4407475,73.89539916666665
2017-12-09 16:33:54,10.5,72.44133833333335,73.89695166666664
2017-12-09 16:34:03,10.6000003814697,72.44174833333335,73.89799250000002
2017-12-09 16:34:13,10.6000003814697,72.44212083333336,73.89894333333336
2017-12-09 16:34:43,10.6000003814697,72.44287166666666,73.9008841666667
2017-12-09 16:34:55,10.6000003814697,72.44365166666665,73.90293750000001
2017-12-09 16:35:04,10.6000003814697,72.44404416666666,73.9040108333333
2017-12-09 16:35:14,10.6000003814697,72.44440166666665,73.90498333333329
2017-12-09 16:35:23,10.6000003814697,72.4447775,73.9060158333333
2017-12-09 16:35:34,10.5,72.44517166666665,73.9070958333333
2017-12-09 16:35:42,10.5,72.4455275,73.9080675
2017-12-09 16:35:54,10.5,72.44589833333335,73.90908833333336
2017-12-09 16:36:04,10.5,72.44628499999999,73.91015999999999
2017-12-09 16:36:13,10.5,72.44663083333336,73.91113166666665
2017-12-09 16:36:24,10.3999996185303,72.44699333333335,73.9121533333333
2017-12-09 16:36:43,10.3000001907349,72.44752416666665,73.91361416666665
2017-12-09 16:36:55,10.3000001907349,72.4480925,73.915165
2017-12-09 16:37:03,10.3000001907349,72.4484566666667,73.9161675
2017-12-09 16:37:14,10.3000001907349,72.44879833333334,73.91712583333334
2017-12-09 16:37:23,10.1999998092651,72.44917666666666,73.91817833333334
2017-12-09 16:37:34,10.1999998092651,72.44956166666665,73.91920999999999
2017-12-09 16:37:42,10.1999998092651,72.44991166666665,73.92013833333334
2017-12-09 16:37:54,10.1999998092651,72.45027416666665,73.9211316666667
2017-12-09 16:38:02,10.1999998092651,72.45063333333334,73.922135
2017-12-09 16:38:13,10.1999998092651,72.4509741666667,73.92309916666665
2017-12-09 16:38:24,10.1999998092651,72.4513516666667,73.92415583333334
2017-12-09 16:56:44,9.89999961853027,72.47171583333335,73.977975
2017-12-09 16:57:53,9.89999961853027,72.49311333333335,74.03457916666665
2017-12-09 16:58:34,9.80000019073486,72.495025,74.03976333333335
2017-12-09 17:39:14,10.5,72.5435883333333,74.0816775
2017-12-09 17:39:25,10.5,72.591625,74.1211158333333
2017-12-09 17:39:35,10.5,72.59196333333335,74.11995999999999
2017-12-09 17:39:44,10.5,72.59229000000002,74.1187725
2017-12-09 17:39:53,10.5,72.59258916666664,74.1176125
2017-12-09 17:40:03,10.5,72.5928825,74.1164375
2017-12-09 17:40:25,10.5,72.59335833333336,74.11451
2017-12-09 17:40:34,10.3999996185303,72.59380916666666,74.11262083333335
2017-12-09 17:40:45,10.3999996185303,72.59408916666665,74.11131666666665
2017-12-09 17:41:24,10.5,72.59475583333335,74.1078958333333
2017-12-09 17:41:33,10.5,72.5953816666667,74.10457666666665
2017-12-09 17:41:44,10.3999996185303,72.59562583333334,74.10319166666665
2017-12-09 17:42:03,10.5,72.5959875,74.10109416666666
2017-12-09 17:42:25,10.6000003814697,72.59646000000001,74.09826000000001
2017-12-09 17:42:34,10.6000003814697,72.59680833333334,74.09611000000001
2017-12-09 17:43:15,10.8000001907349,72.5974,74.09247833333336
2017-12-09 18:08:24,12.8000001907349,72.61868416666665,73.96453
2017-12-09 18:08:35,12.8999996185303,72.63963416666665,73.838595
2017-12-09 18:08:43,12.8999996185303,72.6399158333333,73.8368341666667
2017-12-09 18:09:23,13.0,72.6406275,73.8325566666667
2017-12-09 18:09:34,13.0,72.641375,73.8281116666667
2017-12-09 18:09:44,13.1000003814697,72.6416733333333,73.826365
2017-12-09 18:09:53,13.1000003814697,72.64196,73.8247025
2017-12-09 18:10:13,13.1000003814697,72.64241,73.82206583333335
2017-12-09 18:10:35,13.1999998092651,72.64301916666665,73.81844333333335
2017-12-09 18:10:54,13.1999998092651,72.64361666666665,73.8149391666667
2017-12-09 18:11:03,13.1999998092651,72.64405500000001,73.8124075
2017-12-09 18:11:14,13.1999998092651,72.64436,73.8106325
2017-12-09 18:11:34,13.1999998092651,72.6448383333333,73.80790916666669
2017-12-09 18:11:45,13.1999998092651,72.64531666666664,73.80519583333333
2017-12-09 18:11:53,13.1999998092651,72.64560499999999,73.80352666666664
2017-12-09 18:13:53,13.0,72.64754833333336,73.79225833333331
2017-12-09 18:14:54,12.8000001907349,72.6500341666667,73.77616916666665
2017-12-09 18:15:04,12.8000001907349,72.65079083333335,73.76970333333335
2017-12-09 18:16:23,12.8999996185303,72.65168583333335,73.76128333333335
2017-12-09 18:31:44,12.6000003814697,72.6631366666667,73.67209916666664
2017-12-09 18:33:04,12.6000003814697,72.6750275,73.583965
2017-12-09 18:33:24,12.5,72.67661333333331,73.57586416666669
2017-12-09 19:07:44,11.3000001907349,72.70765416666666,73.4187225
2017-12-09 19:07:53,11.1999998092651,72.7385625,73.26274916666665
2017-12-09 19:15:34,11.1999998092651,72.74936083333336,73.2426225
2017-12-09 19:16:02,11.1000003814697,72.76061250000001,73.22169166666666
2017-12-09 19:16:33,11.1000003814697,72.76196250000001,73.21921416666666
2017-12-09 19:17:03,11.1999998092651,72.76331250000001,73.21674250000001
2017-12-09 19:17:34,11.1000003814697,72.76468666666665,73.21420333333336
2017-12-09 19:22:35,11.6999998092651,72.77227500000001,73.20029583333334
2017-12-09 19:25:34,11.3000001907349,72.78335583333335,73.18075999999999
2017-12-09 19:44:32,9.39999961853027,72.81221333333335,73.13509583333335
2017-12-09 19:44:43,9.30000019073486,72.83707416666665,73.0960775
2017-12-09 19:45:04,9.39999961853027,72.837695,73.09521666666666
2017-12-09 19:45:22,9.60000038146973,72.8385041666667,73.09411833333336
2017-12-09 19:45:44,9.69999980926514,72.83932083333335,73.0930166666667
2017-12-09 19:46:03,9.69999980926514,72.84013999999999,73.09189833333335
2017-12-09 19:46:22,9.69999980926514,72.84095833333335,73.09073999999998
2017-12-09 19:51:13,10.8999996185303,72.8477316666667,73.08105666666664
2017-12-09 20:51:23,10.6000003814697,72.93712583333334,72.93903
2017-12-09 20:52:04,11.0,73.02107333333335,72.80455083333335
2017-12-09 20:52:24,11.3000001907349,73.0224316666667,72.80230416666666
2017-12-09 20:53:05,11.3999996185303,73.02385000000001,72.8001133333333
2017-12-09 20:53:24,11.5,73.02529333333331,72.79796583333331
2017-12-09 20:54:04,11.6000003814697,73.0267425,72.79572916666666
2017-12-09 20:55:05,11.6000003814697,73.0291866666667,72.79187499999999
2017-12-09 20:55:24,11.6000003814697,73.03110583333336,72.78884749999999
2017-12-09 20:56:23,11.6000003814697,73.03299666666665,72.78575416666665
2017-12-09 21:20:24,10.6999998092651,73.06807666666666,72.74208416666664
2017-12-09 21:20:33,10.8000001907349,73.1019475,72.7007775
2017-12-09 21:20:44,10.8000001907349,73.10244333333335,72.70080916666666
2017-12-09 21:21:34,11.1000003814697,73.1039441666667,72.70110416666665
2017-12-09 21:21:54,11.1000003814697,73.1057025,72.70153166666665
2017-12-09 21:22:02,11.1000003814697,73.10643583333331,72.70172666666664
2017-12-09 21:47:33,11.1000003814697,73.14653416666665,72.71579666666665
2017-12-09 22:27:14,9.5,73.24243416666665,72.75119166666664
2017-12-09 22:27:35,9.5,73.2988725,72.7727225
2017-12-09 22:29:14,9.69999980926514,73.30151583333335,72.77334083333335
2017-12-09 22:29:35,9.69999980926514,73.30417083333336,72.773635
2017-12-09 22:30:34,10.0,73.3059641666667,72.77294499999999
2017-12-09 22:36:05,10.1000003814697,73.31501416666669,72.7688325
2017-12-09 22:56:33,8.60000038146973,73.3445725,72.7502925
2017-12-09 22:57:34,9.0,73.3676125,72.73440500000001
2017-12-09 22:57:53,9.10000038146973,73.3691841666667,72.73315
2017-12-09 22:58:03,9.10000038146973,73.3697766666667,72.73268250000001
2017-12-09 22:58:52,9.5,73.37102833333336,72.731865
2017-12-09 22:59:02,9.60000038146973,73.37229083333335,72.73108833333336
2017-12-09 22:59:24,9.5,73.3729616666667,72.7307525
2017-12-09 22:59:53,9.60000038146973,73.37406333333334,72.73014833333335
2017-12-09 23:00:04,9.5,73.37494666666665,72.729615
2017-12-09 23:00:13,9.39999961853027,73.3753958333333,72.7293358333333
2017-12-09 23:00:23,9.39999961853027,73.37580166666663,72.72913416666665
2017-12-09 23:01:13,9.19999980926514,73.37708249999999,72.72875333333334
2017-12-09 23:01:22,9.10000038146973,73.37835916666666,72.72837666666669
2017-12-09 23:01:33,9.10000038146973,73.3787558333333,72.7282116666667
2017-12-09 23:02:04,8.80000019073486,73.379595,72.72791000000001
2017-12-09 23:26:06,9.0,73.4135716666667,72.70762250000001
2017-12-09 23:26:25,9.0,73.44732083333335,72.6872075
2017-12-09 23:26:55,9.10000038146973,73.44833333333335,72.68633833333331
2017-12-10 00:02:02,9.0,73.4907341666667,72.6534058333333
2017-12-10 00:02:13,9.10000038146973,73.53275,72.62086166666664
2017-12-10 00:02:34,9.10000038146973,73.5334,72.62043249999999
2017-12-10 00:02:53,9.0,73.534215,72.61990083333335
2017-12-10 00:03:12,8.80000019073486,73.5350108333333,72.6194
2017-12-10 00:03:35,8.0,73.53581166666666,72.6188325
2017-12-10 00:03:54,7.800000190734861,73.53654,72.61827249999999
2017-12-10 00:04:34,8.0,73.53760083333336,72.61748166666665
2017-12-10 00:04:53,7.800000190734861,73.53866083333335,72.61670000000001
2017-12-10 00:05:12,7.900000095367429,73.53934749999999,72.6161975
2017-12-10 00:05:34,8.10000038146973,73.54008083333335,72.61567583333334
2017-12-10 00:06:13,8.5,73.54119833333334,72.61493083333335
2017-12-10 00:06:35,8.699999809265138,73.54234583333334,72.61417416666663
2017-12-10 00:06:54,8.80000019073486,73.543135,72.61365083333331
2017-12-10 00:31:05,11.3000001907349,73.5754833333333,72.5898525
2017-12-10 00:31:44,11.5,73.6084633333333,72.5654591666667
2017-12-10 00:32:04,11.6000003814697,73.6100133333333,72.5642116666667
2017-12-10 00:32:24,11.6000003814697,73.61107,72.56341333333336
2017-12-10 00:32:43,11.6000003814697,73.61207999999999,72.56263416666667
2017-12-10 00:33:05,11.5,73.6131225,72.56186
2017-12-10 00:33:13,11.3999996185303,73.61390333333335,72.5613
2017-12-10 00:33:25,11.3000001907349,73.61441500000001,72.56092416666665
2017-12-10 00:33:32,11.1999998092651,73.61489666666665,72.56056083333334
2017-12-10 00:33:44,11.1999998092651,73.61537333333331,72.56019083333334
2017-12-10 00:33:52,11.1000003814697,73.61587416666666,72.55979916666665
2017-12-10 00:34:04,11.1000003814697,73.61639916666665,72.5593958333333
2017-12-10 00:34:14,11.0,73.6169225,72.55899583333331
2017-12-10 00:34:25,11.0,73.6174191666667,72.5586008333333
2017-12-10 00:34:53,11.0,73.61837750000001,72.55776
2017-12-10 00:35:04,11.1000003814697,73.61935666666665,72.5568866666667
2017-12-10 00:35:35,11.1999998092651,73.62039416666664,72.55604833333335
2017-12-10 00:36:14,9.5,73.62206916666665,72.55472083333335
2017-12-10 00:36:44,9.0,73.62358916666665,72.55347499999999
2017-12-10 00:36:53,8.89999961853027,73.6243583333333,72.55284
2017-12-10 00:37:35,9.10000038146973,73.6253925,72.55224833333335
2017-12-10 01:37:11,9.0,73.67878999999999,72.5142075
2017-12-10 01:38:01,9.10000038146973,73.73234416666665,72.47587
2017-12-10 01:38:04,9.10000038146973,73.733355,72.475115
2017-12-10 01:38:12,9.19999980926514,73.73356000000001,72.47495
2017-12-10 01:38:24,9.10000038146973,73.73397583333335,72.474605
2017-12-10 01:38:42,9.19999980926514,73.73457083333335,72.47406083333334
2017-12-10 01:39:03,9.39999961853027,73.73537333333334,72.47329916666669
2017-12-10 01:39:23,9.5,73.736215,72.47254583333336
2017-12-10 01:40:04,9.69999980926514,73.7374975,72.4713725
2017-12-10 01:40:24,9.60000038146973,73.7387875,72.47019166666665
2017-12-10 01:41:03,9.80000019073486,73.74011999999999,72.4692708333333
2017-12-10 01:41:23,9.89999961853027,73.74145833333336,72.4684708333333
2017-12-10 01:42:34,9.10000038146973,73.74337333333335,72.4672683333333
2017-12-10 01:43:33,7.900000095367429,73.74601833333335,72.46564916666665
2017-12-10 01:44:04,7.599999904632571,73.74768916666665,72.46485166666665
2017-12-10 01:44:12,7.599999904632571,73.7483633333333,72.4646625
